web-scraper-order,web-scraper-start-url,product-link,product-link-href,name,description,price,Main Image URL,Product Gallery Images,Product Gallery Images-src
Fully Covers 3 Year Labor, 2 Year Parts, 1 Year Shipping & Handling within 48 US States with Lifetime Technical Support","$1,449.99","https://c1.neweggimages.com/ProductImageCompressAll60/83-630-031-01.jpg","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-031-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-031-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-031-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-031-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-031-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-031-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-630-031-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-031-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-031-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-031-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-031-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-031-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-031-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-630-031-07.jpg""}]",""

"1720633946-25","https://www.newegg.ca/Gaming-Desktops/SubCategory/ID-3742","ABS Stratos Aqua Gaming PC - Intel i5 14400F - GeForce RTX 4060 - DLSS 3.5 - AI-Powered Performance - 32GB DDR5 6000MHz - 1TB M.2 NVMe SSD - SA14400F4060","https://www.newegg.ca/abs-sa14400f4060-stratos-aqua/p/N82E16883360463","ABS Stratos Aqua Gaming PC - Intel i5 14400F - GeForce RTX 4060 - DLSS 3.5 - AI-Powered Performance - 32GB DDR5 6000MHz - 1TB M.2 NVMe SSD - SA14400F4060","Operating System: Windows 11 Home
CPU: Intel Core i5 14400F 6 P-Core, 4 E-Core, 16-Thread Processor
GPU: MSI GeForce RTX 4060 Ventus 2X OC with support for DLSS 3.5 - AI-Powered Performance 
Motherboard: MSI B760-VC Motherboard
RAM: TeamGroup Delta RGB 32GB DDR5 6000 MHz (2x16GB)
SSD: Kingston 1TB M.2 NVMe SSD
CPU Cooler: Intel RM1 Air Cooler
PSU: Thermaltake 600W 80+ Gold
Case: ABS Stratos S200 Obsidian Black
Dimension: 18.11"" x 8.27"" x 15.56"" 
Wi-Fi: Wi-Fi 5
Bluetooth: Bluetooth 5.1
VR Ready: Yes","$1,799.99","https://c1.neweggimages.com/ProductImageCompressAll60/83-360-463-01.jpg","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-463-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-463-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-463-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-463-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-463-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-463-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-463-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-463-08.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-463-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-463-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-463-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-463-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-463-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-463-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-463-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-463-08.jpg""}]",""

"1720633949-26","https://www.newegg.ca/Gaming-Desktops/SubCategory/ID-3742","ABS Tempest Aqua High Performance Gaming PC - Intel i9 14900KF - GeForce RTX 4090 - DLSS 3.5 - AI-Powered Performance - 32GB DDR5 6000MHz - 2TB M.2 NVMe SSD - TA14900KF4090-3","https://www.newegg.ca/abs-ta14900kf4090-2-tempest-aqua/p/N82E16883360488","ABS Tempest Aqua High Performance Gaming PC - Intel i9 14900KF - GeForce RTX 4090 - DLSS 3.5 - AI-Powered Performance - 32GB DDR5 6000MHz - 2TB M.2 NVMe SSD - TA14900KF4090-3","Operating System: Windows 11 Home
CPU: Intel Core i9 14900KF 8 P-Core, 16 E-Core, 32-Thread
GPU: MSI GeForce RTX 4090 24GB Gaming X Trio with support for DLSS 3.5 - AI-Powered Performance
Motherboard: Gigabyte Z790 UD-AC
RAM: TeamGroup Delta RGB 32GB DDR5 6000 MHz (2x16GB)
SSD: Kingston 2TB NVMe SSD
CPU Cooler: EKWB 360MM Liquid Cooler
PSU: ABS Cyclops 1000W Gold ATX 3.0	
Case: ABS Tempest 300 Obsidian Black
Dimension: 18.70"" x 8.66"" x 18.15""
Wi-Fi: Wi-Fi 5
Bluetooth: Bluetooth 4.2
VR Ready: Yes","$5,399.99","https://c1.neweggimages.com/ProductImageCompressAll60/83-360-488-01.jpg","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-488-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-488-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-488-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-488-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-488-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-488-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-488-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-488-08.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-488-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-488-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-488-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-488-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-488-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-488-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-488-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-488-08.jpg""}]",""

"1720633951-27","https://www.newegg.ca/Gaming-Desktops/SubCategory/ID-3742","ABS Stratos Aqua Gaming PC – Windows 11 – Intel i7 14700F – GeForce RTX 4070 – DLSS 3.5 - AI-Powered Performance - 32GB DDR5 6000MHz - 1TB M.2 NVMe SSD – SA14700F40702","https://www.newegg.ca/p/N82E16883360509","ABS Stratos Aqua Gaming PC – Windows 11 – Intel i7 14700F – GeForce RTX 4070 – DLSS 3.5 - AI-Powered Performance - 32GB DDR5 6000MHz - 1TB M.2 NVMe SSD – SA14700F40702","Operating System: Windows 11 Home
CPU: Intel Core i7 14700F 2.1GHz (5.4GHz Turbo Boost Max) 8 P-Core, 12 E-Core, 28-Thread Processor
GPU: Gigabyte RTX 4070 Aero with support for DLSS 3.5 - AI-Powered Performance 
Motherboard: Gigabyte B760 DS3H DDR5 Wifi Motherboard
RAM: TeamGroup Delta RGB 32GB DDR5 6000 MHz (2x16GB)
SSD: Kingston 1TB M.2 NVMe SSD
CPU Cooler: ABS RGB Tower Cooler
PSU: Compucase 750W 80+ Gold PSU
Case: ABS Stratos Pearl Snow
Dimension: 460 x 210 x 395.3 mm
Wi-Fi: Wi-Fi 5
Bluetooth: Bluetooth 4.2
VR Ready: Yes","$1,999.99","https://c1.neweggimages.com/ProductImageCompressAll60/83-360-509-04.jpg","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-509-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-509-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-509-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-509-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-509-08.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-509-09.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-509-10.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-509-11.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-509-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-509-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-509-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-509-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-509-08.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-509-09.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-509-10.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-509-11.jpg""}]",""

"1720633954-28","https://www.newegg.ca/Gaming-Desktops/SubCategory/ID-3742","Skytech Azure Gaming PC Desktop - Intel Core i7 13700K 3.4 GHz, NVIDIA RTX 4070, 1TB NVMe SSD, 16GB DDR4 RAM 3200, 750W GOLD PSU, 360mm AIO, Wi-Fi, Windows 11 Home 64-bit","https://www.newegg.ca/skytech-st-azure2-0693-b-ne/p/N82E16883289340","Skytech Azure Gaming PC Desktop - Intel Core i7 13700K 3.4 GHz, NVIDIA RTX 4070, 1TB NVMe SSD, 16GB DDR4 RAM 3200, 750W GOLD PSU, 360mm AIO, Wi-Fi, Windows 11 Home 64-bit","Intel Core i7 13700K 3.4GHz (5.4GHz Max Boost) CPU Processor | 1TB NVMe SSD - Up to 30x Faster Than Traditional HDD | 360mm AIO
NVIDIA GeForce RTX 4070 12GB GDDR6X Graphics Card (Brand may vary) | 16GB DDR4 RAM 3200 Gaming Memory with Heat Spreader | Windows 11 Home 64-bit
802.11ac | No Bloatware | Graphic output options include 1 x HDMI, and 1 x Display Port Guaranteed, Additional Ports may vary | USB Ports Including 2.0, 3.0, and 3.2 Gen1 Ports | HD Audio and Mic | Free Gaming Keyboard and Mouse
4 x RGB RING Fans for Maximum Air Flow | Skytech Azure Gaming Case with Tempered Glass, Black","$1,799.97","https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-06.jpg","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-340-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-12.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-11.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-09.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-08.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-289-338-10.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-340-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-12.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-11.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-09.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-08.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-289-338-10.jpg""}]",""

"1720633956-29","https://www.newegg.ca/Gaming-Desktops/SubCategory/ID-3742","ABS Cyclone Aqua Gaming PC - Windows 11 - Intel i7 14700F - GeForce RTX 4060 Ti 8GB - DLSS 3.5 - AI-Powered Performance - 32GB DDR5 6000MHz - 1TB M.2 NVMe SSD - CA14700F4060ti","https://www.newegg.ca/abs-ca14700f4060ti-cyclone-aqua/p/N82E16883360492","ABS Cyclone Aqua Gaming PC - Windows 11 - Intel i7 14700F - GeForce RTX 4060 Ti 8GB - DLSS 3.5 - AI-Powered Performance - 32GB DDR5 6000MHz - 1TB M.2 NVMe SSD - CA14700F4060ti","Operating System: Windows 11 Home
CPU: Intel Core i7 14700F 8 P-Core, 12 E-Core, 28-Thread Processor
GPU: Gigabyte GeForce RTX 4060 Ti Windforce OC 8G with support for DLSS 3.5 - AI-Powered Performance 
Motherboard: Gigabyte B760M-C Wifi Motherboard
RAM: TeamGroup Delta RGB 32GB DDR5 6000 MHz (2x16GB)
SSD: Kingston 1TB M.2 NVMe SSD
CPU Cooler: ABS RGB Air Cooler
PSU: ABS Cyclone 650W 80+ Gold
Case: ABS Cyclone mATX Gaming Case Obsidian Black
Dimension: 200mm * 415mm * 320.5mm
Wi-Fi: Wi-Fi 5
Bluetooth: Bluetooth 4.2
VR Ready: Yes","$2,499.99","https://c1.neweggimages.com/ProductImageCompressAll60/83-360-492-01.jpg","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-492-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-492-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-492-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-492-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-492-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-492-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-492-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-360-492-08.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-492-01.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-492-02.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-492-03.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-492-04.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-492-05.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-492-06.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-492-07.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-360-492-08.jpg""}]",""

"1720633959-30","https://www.newegg.ca/Gaming-Desktops/SubCategory/ID-3742","Corsair Gaming Desktop ONE i500 Wood Bright CS-9020039-NA Intel Core i9-14900K 32GB DDR5 2 TB PCIe SSD GeForce RTX 4080 SUPER Windows 11 Home 64-bit","https://www.newegg.ca/corsair-cs-9020039-na-one-i500-wood-bright/p/N82E16883304044","Corsair Gaming Desktop ONE i500 Wood Bright CS-9020039-NA Intel Core i9-14900K 32GB DDR5 2 TB PCIe SSD GeForce RTX 4080 SUPER Windows 11 Home 64-bit","Cutting-edge components unlock AI-driven possibilities for gamers, content creators, and professionals. Whether you’re gaming, editing videos, or running complex simulations, 
Intel 14th Gen Core i9-14900K (24 cores, 32 threads, up to 5.8GHz, 36MB L3 cache)
NVIDIA GeForce RTX 4080 Super
32GB Corsair Vengeance DDR5-6000
2TB M.2 NVMe solid-state drive (SSD)
Based on Intel’s B760M chipset
Fully modular 1,000W Corsair SFX-L (80 Plus Gold certified)
Liquid cooling for the CPU
Wi-Fi 6E and Bluetooth 5.3
2.5Gbpsn LAN port
Windows 11 Home 64-bit
Features a spiffy-looking design with a wooden front panel and ample ventilation. Dimensions: 15.3"" (H) x 7.6"" (W) x 11.8"" (D); Weight: 15.83 pounds.","$4,999.99","https://c1.neweggimages.com/ProductImageCompressAll60/83-304-044-02.png","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-304-044-02.png""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-304-044-01.png""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-304-044-03.png""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/83-304-044-04.png""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-304-044-02.png""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-304-044-01.png""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-304-044-03.png""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/83-304-044-04.png""}]",""

"1720633961-31","https://www.newegg.ca/Gaming-Desktops/SubCategory/ID-3742","SEJISHI ( i5-12600KF+RTX 4070 S) Gaming PC Intel Core i5-12600KF 3.7GHz, NVIDIA GeForce RTX4070 SUPER,32GB(16G*2) DDR4 3200MHz,M.2 1TB SSD,700W psu,Windows 11 Home 64-bit, Gaming Desktop Computer","https://www.newegg.ca/p/3D5-005D-00024?Item=9SIBGVBKBZ9614&cm_sp=SP-_-2584521-_-Pers_SubCategorySponsoredProduct-_-4-_-9SIBGVBKBZ9614-_-3742-_--_-9","SEJISHI ( i5-12600KF+RTX 4070 S) Gaming PC Intel Core i5-12600KF 3.7GHz, NVIDIA GeForce RTX4070 SUPER,32GB(16G*2) DDR4 3200MHz,M.2 1TB SSD,700W psu,Windows 11 Home 64-bit, Gaming Desktop Computer","CPU: Intel Core i5-12600KF 3.7GHzMotherboard: MISI B760M BOMBER WIFI DDR4GPU: NVIDIA GeForce RTX4070 SUPER X3W MAX 12GBRAM: 32GB DDR4 3200MHz (2x16GB)SSD: 1TB M.2 SSDCPU Cooler: air coolingCase fan: RGB FANSPSU: 700WWiFi: Wi-Fi 6Purchase Note: Dear customers, If you encounter any issue with installing the graphics card or with system activation, hardware defects or shipping damage, please contact us through Newegg Seller Messages and well be happy to help.","$2,302.00","https://c1.neweggimages.com/ProductImageCompressAll60/BGVAS2407060EK0773D.jpg","[{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/BGVAS2407060EK0773D.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/BGVAS2407060EK0O0A5.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/BGVAS2407060FPAZJ0A.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/BGVAS2407060EK0MZ50.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/BGVAS2407060EK0TY9E.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/BGVAS2407060EK0VZ8A.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImage/BGVAS2407060EK0MM13.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/BGVAS2407060EK0773D.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":null},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/BGVAS2407060EK0O0A5.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/BGVAS2407060FPAZJ0A.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/BGVAS2407060EK0MZ50.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/BGVAS2407060EK0TY9E.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/BGVAS2407060EK0VZ8A.jpg""},{""Product Gallery Images"":"""",""Product Gallery Images-src"":""https://c1.neweggimages.com/ProductImageCompressAll60/BGVAS2407060EK0MM13.jpg""}]",""

"1720633964-32","https://www.newegg.ca/Gaming-Desktops/SubCategory/ID-3742","ABS Cylone Ruby Gaming PC – Windows 11 – Ryzen 5 7600 – GeForce RTX 4060 – DLSS 3 - AI-Powered Performance - 32GB DDR5 6000MHz - 1TB M.2 NVMe SSD – CR76004060","https://www.newegg.ca/p/N82E16883360502","ABS Cylone Ruby Gaming PC – Windows 11 – Ryzen 5 7600 – GeForce RTX 4060 – DLSS 3 - AI-Powered Performance - 32GB DDR5 6000MHz - 1TB M.2 NVMe SSD – CR76004060","Operating System: Windows 11 Home
CPU: AMD Ryzen 5 7600 3.8GHz (5.1GHz Max Boost) 6-Core 12-Thread
GPU: MSI Ventus GeForce RTX 4060 8GB with support for DLSS 3 - AI-Powered Performance 
Motherboard: Ggiabyte B650M-C Wifi Motherboard
RAM: TeamGroup Delta RGB 32GB DDR5 6000 MHz (2x16GB)
SSD: Kingston 1TB M.2 NVMe SSD
CPU Cooler: AMD Wraith Stealth Cooler
PSU: ABS Cyclops 650W 80+ Gold
Case: ABS Cyclone mATX Gaming Case Obsidian Black
Dimension: 200mm * 415mm * 320.5mm
Wi-Fi: Wi-Fi 5
Bluetooth: Bluetooth 4.2
